ID	lat	lon	ele	time	magvar	geoidheight	name	cmt	desc	src	sym	type	fix	sat	hdop	vdop	pdop	ageofdgpsdata	dgpsid	Proximity	Temperature	Depth	DisplayMode	Samples	Expiration	CreationTime
33	43.16566902	-116.222466	934.786011	2022-08-03T06:44:58Z			Ja3				"Flag, Blue"	user											SymbolAndName			2022-08-03T06:44:58Z
34	43.19786601	-116.010326	927.228149	2022-08-04T10:26:38Z			Ja31				"Flag, Blue"	user											SymbolAndName			2022-08-04T10:26:38Z
35	43.16668399	-116.225002	944.051392	2022-08-11T09:07:14Z			Ja32				"Flag, Blue"	user											SymbolAndName			2022-08-11T09:07:14Z
36	43.17520503	-116.247704	922.824097	2022-08-03T06:53:45Z			Ja4				"Flag, Blue"	user											SymbolAndName			2022-08-03T06:53:45Z
37	43.169362	-116.233089	939.152771	2022-08-11T09:10:01Z			Ja41				"Flag, Blue"	user											SymbolAndName			2022-08-11T09:10:01Z
38	43.18128602	-116.262042	914.799683	2022-08-03T06:59:29Z			Ja5				"Flag, Blue"	user											SymbolAndName			2022-08-03T06:59:29Z
39	43.175157	-116.247299	934.543396	2022-08-11T09:14:38Z			Ja51				"Flag, Blue"	user											SymbolAndName			2022-08-11T09:14:38Z
40	43.20474998	-116.274197	933.078491	2022-08-03T07:13:24Z			Ja6				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:13:24Z
41	43.18216402	-116.264108	924.270325	2022-08-11T09:20:27Z			Ja61				"Flag, Blue"	user											SymbolAndName			2022-08-11T09:20:27Z
42	43.20614297	-116.274269	934.300842	2022-08-03T07:14:12Z			Ja7				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:14:12Z
43	43.20444698	-116.274199	947.886292	2022-08-11T09:36:48Z			Ja71				"Flag, Blue"	user											SymbolAndName			2022-08-11T09:36:48Z
44	43.31334298	-116.133833	973.834961	2022-08-03T09:09:16Z			Ja8				"Flag, Blue"	user											SymbolAndName			2022-08-03T09:09:16Z
45	43.15992096	-116.208236	927.060242	2022-08-03T06:39:46Z			Ja9				"Flag, Blue"	user											SymbolAndName			2022-08-03T06:39:46Z
46	43.16519201	-116.163828	928.273193	2022-08-03T06:21:03Z			Jai				"Flag, Blue"	user											SymbolAndName			2022-08-03T06:21:03Z
47	43.17809603	-116.164783	941.93335	2022-08-03T06:23:11Z			Jai1				"Flag, Blue"	user											SymbolAndName			2022-08-03T06:23:11Z
48	43.22764699	-116.218932	986.72998	2022-08-03T07:37:40Z			Jai10				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:37:40Z
49	43.16876496	-116.164226	935.019287	2022-08-04T09:09:41Z			Jai101				"Flag, Blue"	user											SymbolAndName			2022-08-04T09:09:41Z
50	43.23179101	-116.198686	985.50769	2022-08-03T07:41:45Z			Jai11				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:41:45Z
51	43.16615903	-116.199055	922.684143	2022-08-04T09:00:22Z			Jai110				"Flag, Blue"	user											SymbolAndName			2022-08-04T09:00:22Z
52	43.16577497	-116.164069	935.233887	2022-08-04T09:10:06Z			Jai111				"Flag, Blue"	user											SymbolAndName			2022-08-04T09:10:06Z
53	43.16130398	-116.004056	953.102173	2022-08-11T08:28:30Z			Jai112				"Flag, Blue"	user											SymbolAndName			2022-08-11T08:28:30Z
54	43.23265996	-116.198872	978.015137	2022-08-03T07:42:02Z			Jai12				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:42:02Z
55	43.151169	-116.005736	945.982849	2022-08-04T09:28:41Z			Jai121				"Flag, Blue"	user											SymbolAndName			2022-08-04T09:28:41Z
56	43.23340704	-116.199067	976.708801	2022-08-03T07:42:18Z			Jai13				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:42:18Z
57	43.15847098	-116.002535	945.255066	2022-08-04T09:30:00Z			Jai131				"Flag, Blue"	user											SymbolAndName			2022-08-04T09:30:00Z
58	43.23616502	-116.199773	979.461365	2022-08-03T07:43:01Z			Jai14				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:43:01Z
59	43.15903902	-116.002853	941.158875	2022-08-04T09:30:10Z			Jai141				"Flag, Blue"	user											SymbolAndName			2022-08-04T09:30:10Z
60	43.24360798	-116.201702	986.25415	2022-08-03T07:44:03Z			Jai15				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:44:03Z
61	43.180262	-115.996495	935.504517	2022-08-04T09:38:06Z			Jai151				"Flag, Blue"	user											SymbolAndName			2022-08-04T09:38:06Z
62	43.28239901	-116.18849	989.641174	2022-08-03T07:50:50Z			Jai16				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:50:50Z
63	43.29278897	-116.200874	983.268311	2022-08-03T07:53:35Z			Jai17				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:53:35Z
64	43.29427097	-116.204835	989.015991	2022-08-03T07:54:03Z			Jai18				"Flag, Blue"	user											SymbolAndName			2022-08-03T07:54:03Z
